"시설명","시도명","시군구명","시군구코드","소재지도로명주소","소재지지번주소","위도","경도","설치장소설명","평일운영시작시각","평일운영종료시각","토요일운영시작시각","토요일운영종료시각","공휴일운영시작시각","공휴일운영종료시각","동시사용가능대수","공기주입가능여부","휴대전화충전가능여부","관리기관명","관리기관전화번호","데이터기준일자","제공기관코드","작업일시"
"장애인종합복지관","서울특별시","관악구","11620","서울특별시 관악구 남부순환로 1914 관악구장애인종합복지관","서울특별시 관악구 봉천동 1660-4","37.477439","126.961852","1층 지상주차장+8층 장애인단체연합회 사무실앞","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","Y","서울특별시 관악구 장애인종합복지관","02-877-0750","2022-10-15","3200000","2023-03-15 14:37:56.0"
"관악산 무장애숲길","서울특별시","관악구","11620","","서울특별시 관악구 신림동 197","37.45661448","126.945751","무장애숲길 관리사무소 앞","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","무장애숲길 관리사무소","02-879-6521","2022-10-15","3200000","2023-03-15 14:37:56.0"
"관악구보건소","서울특별시","관악구","11620","서울특별시 관악구 관악로 145 관악보건소 2동","서울특별시 관악구 봉천동 1570-1","37.478211","126.951501","1층 민원실","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 보건소","02-879-7106","2022-10-15","3200000","2023-03-15 14:37:56.0"
"관악구민체육센터","서울특별시","관악구","11620","서울특별시 관악구 낙성대로3길 37 관악구민종합체육센터","서울특별시 관악구 봉천동 225","37.473067","126.960315","1층 로비","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","Y","서울특별시 관악구민체육센터","02-870-7625","2022-10-15","3200000","2023-03-15 14:37:56.0"
"보라매동주민센터","서울특별시","관악구","11620","서울특별시 관악구 봉천로 279-8 보라매동주민센터","서울특별시 관악구 봉천동 661","37.48817576","126.932773","1층 출입구","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 보라매동주민센터","02-879-4201","2022-10-15","3200000","2023-03-15 14:37:56.0"
"은천동주민센터","서울특별시","관악구","11620","서울특별시 관악구 봉천로33나길 30 은천동 복합청사","서울특별시 관악구 봉천동 905-29","37.485306","126.942408","지하1층 식당","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 은천동주민센터","02-879-4231","2022-10-15","3200000","2023-03-15 14:37:56.0"
"성현동주민센터","서울특별시","관악구","11620","서울특별시 관악구 구암길 38 성현동주민센터","서울특별시 관악구 봉천동 1712-9","37.489529","126.948147","1층 민원실 출입구 옆","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 성현동주민센터","02-879-4261","2022-10-15","3200000","2023-03-15 14:37:56.0"
"중앙동주민센터","서울특별시","관악구","11620","서울특별시 관악구 양녕로6다길 7","서울특별시 관악구 봉천동 1512-7","37.484152","126.949728","지하 1층 입구 내 좌측","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 중앙동주민센터","02-879-4317","2022-10-15","3200000","2023-03-15 14:37:56.0"
"청림동주민센터","서울특별시","관악구","11620","서울특별시 관악구 관악로40길 39 청림동주민센터","서울특별시 관악구 봉천동 1000","37.492717","126.958219","2층 민원실 입구","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 청림동주민센터","02-879-4321","2022-10-15","3200000","2023-03-15 14:37:56.0"
"행운동주민센터","서울특별시","관악구","11620","서울특별시 관악구 행운1길 43","서울특별시 관악구 봉천동 1670-7","37.480605","126.957016","지하1층 주차장 옆","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 행운동주민센터","02-879-4351","2022-10-15","3200000","2023-03-15 14:37:56.0"
"청룡동주민센터","서울특별시","관악구","11620","서울특별시 관악구 쑥고개로 44","서울특별시 관악구 봉천동 1539-1","37.479117","126.941634","주민센터 내 복도(청룡동 안내판 아래)","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 청룡동주민센터","02-879-4381","2022-10-15","3200000","2023-03-15 14:37:56.0"
"낙성대동주민센터","서울특별시","관악구","11620","서울특별시 관악구 낙성대로4가길 5","서울특별시 관악구 봉천동 1624-24","37.476257","126.958376","1층 출입구","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 낙성대동주민센터","02-879-4411","2022-10-15","3200000","2023-03-15 14:37:56.0"
"인헌동주민센터","서울특별시","관악구","11620","서울특별시 관악구 남부순환로246가길 20","서울특별시 관악구 봉천동 1635-40","37.475099","126.965325","1층 복도","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 인헌동주민센터","02-879-4447","2022-10-15","3200000","2023-03-15 14:37:56.0"
"남현동주민센터","서울특별시","관악구","11620","서울특별시 관악구 남현1가길 29 남현동복합청사","서울특별시 관악구 남현동 1086-1","37.474688","126.977868","2층 복지상담실","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 남현동주민센터","02-879-4471","2022-10-15","3200000","2023-03-15 14:37:56.0"
"신림동주민센터","서울특별시","관악구","11620","서울특별시 관악구 신림동길 14 신림동주민센터","서울특별시 관악구 신림동 1439-3","37.487355","126.927102","1층 사회복지팀  접수대 유리창 아래","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 신림동주민센터","02-879-4501","2022-10-15","3200000","2023-03-15 14:37:56.0"
"신사동주민센터","서울특별시","관악구","11620","서울특별시 관악구 조원로 142","서울특별시 관악구 신림동 492-4","37.4854090495","126.9180954033","1층 출입구","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 신사동주민센터","02-879-7432","2022-10-15","3200000","2023-03-15 14:37:56.0"
"조원동주민센터","서울특별시","관악구","11620","서울특별시 관악구 조원로12길 25 조원동주민센터","서울특별시 관악구 신림동 568-27","37.482523","126.907783","1층 사무실 내 상담실 옆","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 조원동주민센터","02-879-4566","2022-10-15","3200000","2023-03-15 14:37:56.0"
"미성동주민센터","서울특별시","관악구","11620","서울특별시 관악구 난곡로 249 미성동주민센터","서울특별시 관악구 신림동 763-9","37.476136","126.915541","1층 출입구 옆","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 미성동주민센터","02-879-4591","2022-10-15","3200000","2023-03-15 14:37:56.0"
"난곡동주민센터","서울특별시","관악구","11620","서울특별시 관악구 난곡로30길 40","서울특별시 관악구 신림동 633-56","37.471022","126.921647","1층 민원실","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 난곡동주민센터","02-879-4621","2022-10-15","3200000","2023-03-15 14:37:56.0"
"난향동주민센터","서울특별시","관악구","11620","서울특별시 관악구 난곡로 67 난향동주민센터","서울특별시 관악구 신림동 1735-5","37.46151944","126.918785","1층 출입구 우측","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 난향동주민센터","02-879-4651","2022-10-15","3200000","2023-03-15 14:37:56.0"
"서원동주민센터","서울특별시","관악구","11620","서울특별시 관악구 신림로 282","서울특별시 관악구 신림동 1641-65","37.479732","126.931365","1층 사무실 출입구 오른쪽 하단 설치","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 서원동주민센터","02-879-4681","2022-10-15","3200000","2023-03-15 14:37:56.0"
"서림동주민센터","서울특별시","관악구","11620","서울특별시 관악구 신림로29길 6 서림동주민센터","서울특별시 관악구 신림동 1694-7","37.474956","126.9349996","1층 출입구 좌측","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 서림동주민센터","02-879-4741","2022-10-15","3200000","2023-03-15 14:37:56.0"
"삼성동주민센터","서울특별시","관악구","11620","서울특별시 관악구 호암로 589 삼성동주민센터","서울특별시 관악구 신림동 1528","37.470106","126.932951","1층 복지상담실 옆","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 삼성동주민센터","02-879-4771","2022-10-15","3200000","2023-03-15 14:37:56.0"
"대학동주민센터","서울특별시","관악구","11620","서울특별시 관악구 신림로 111","서울특별시 관악구 신림동 1516","37.470558","126.936943","1층 출입구","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 대학동주민센터","02-879-4801","2022-10-15","3200000","2023-03-15 14:37:56.0"
"신림종합사회복지관","서울특별시","관악구","11620","서울특별시 관악구 난곡로110","서울특별시 관악구 신림동 664","37.464836","126.919828","1층 출입구","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 신림종합사회복지관","02-851-1767","2022-10-15","3200000","2023-03-15 14:37:56.0"
"보훈회관","서울특별시","관악구","11620","서울특별시 관악구 남부순환로 1427 관악구 보훈회관","서울특별시 관악구 신림동 564-4","37.481166","126.909375","1층 출입구 옆","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","보훈회관","070-7039-3265","2022-10-15","3200000","2023-03-15 14:37:56.0"
"한울림장애인자립생활센터","서울특별시","관악구","11620","서울특별시 관악구 남부순환로 1692 태광빌딩","서울특별시 관악구 봉천동 947-7","37.483592","126.938176","4층","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","한울림장애인자립생활센터","02-878-2031","2022-10-15","3200000","2023-03-15 14:37:56.0"
"서울대학교","서울특별시","관악구","11620","서울특별시 관악구 관악로 1 삼성컨벤션센타","서울특별시 관악구 봉천동 산 4-1","37.468002","126.959294","관정관 2층","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울대학교","02-880-5114","2022-10-15","3200000","2023-03-15 14:37:56.0"
"서울새롬학교","서울특별시","관악구","11620","서울특별시 관악구 보라매로 44 삼육외래센터 SRC서울센터(새롬학교)","서울특별시 관악구 봉천동 722-19","37.493192","126.927372","4층 별관","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울새롬학교","02-840-3535","2022-10-15","3200000","2023-03-15 14:37:56.0"
"신원동주민센터","서울특별시","관악구","11620","서울특별시 관악구 신원로3길 13","서울특별시 관악구 신림동 1601-3","37.48161061","126.9273978","1층 출입구","09:00","18:00","09:00","18:00","09:00","18:00","1","Y","Y","서울특별시 관악구 신원동주민센터","02-879-4714","2022-10-15","3200000","2023-03-15 14:37:56.0"
"보건지소","서울특별시","관악구","11620","서울특별시 관악구 봉천로 279-7","","37.4881572992","126.9324782943","1층 화장실 앞","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 보건지소","02-879-7400","2022-10-15","3200000","2023-03-15 14:37:56.0"
"관악구가족행복센터","서울특별시","관악구","11620","서울특별시 관악구 남부순환로 1491","","37.4824424851","126.9164306214","1층 유모차 보관대 앞","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 시설관리공단","02-2015-2723","2022-10-15","3200000","2023-03-15 14:37:56.0"
"전동휠체어연습장","서울특별시","관악구","11620","","서울특별시 관악구 봉천동 289","37.4736054516","126.9598464921","관악구민체육센터 돔구장","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울특별시 관악구 장애인복지과","02-879-6013","2022-10-15","3200000","2023-03-15 14:37:56.0"
"강북구청","서울특별시","강북구","11305","서울특별시 강북구 도봉로89길 13","서울특별시 강북구 수유동 192-59","37.6391855","127.0254518","1층 서비스코너","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","서울특별시 강북구청","02-901-6677","2022-10-04","3080000","2023-03-15 14:37:56.0"
"국립재활원","서울특별시","강북구","11305","서울특별시 강북구 삼각산로 58","서울특별시 강북구 수유동 521-6","37.6386544","127.0102649","1층 행정동 로비","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","서울특별시 강북구청","02-901-6677","2022-10-04","3080000","2023-03-15 14:37:56.0"
"오동근린공원","서울특별시","강북구","11305","서울특별시 강북구 오현로31길 51","서울특별시 강북구 번동 318","37.6304571","127.0377699","강북구민운동장 뒤 쉼터 내(데크)","00:00","23:59","00:00","23:59","00:00","23:59","2","N","Y","서울특별시 강북구청","02-901-6677","2022-10-04","3080000","2023-03-15 14:37:56.0"
"오동근린공원","서울특별시","강북구","11305","서울특별시 강북구 덕릉로42길 49","서울특별시 강북구 번동 산17-11","37.6330610","127.0322063","실내배드민턴장 뒤편","00:00","23:59","00:00","23:59","00:00","23:59","2","N","Y","서울특별시 강북구청","02-901-6677","2022-10-04","3080000","2023-03-15 14:37:56.0"
